ID,Day,Month,Hour,Minutes,lat,lon,Area,SplitParentID,MergeParentID, MergeChldArea,MinT,CoreArea,AvgT
8,1,6,5,0,4,75.5,26136.2566309747,0,0,0,197.195181294774,26136.2566309747,204.732241705145
8,1,6,5,30,3.8,75.4,19233.5722935048,0,0,0,198.139366118664,19233.5722935048,203.895335561149
8,1,6,6,0,3.9,75.4,19003.6799040604,0,0,0,198.837300508611,19003.6799040604,203.911449977464
8,1,6,6,30,4.2,75.1,19430.7478747046,0,0,2259.59676957776,199.807440332705,19430.7478747046,204.673552396879
8,1,6,7,0,4.2,75.1,16483.4953636421,0,0,0,200.406650202976,16483.4953636421,205.122720129727
8,1,6,7,30,4.8,74.8,6522.94606928178,0,0,0,201.268410264217,6522.94606928178,205.48359530857
8,1,6,8,0,5,74.2,9576.39043960543,0,0,0,199.369147180856,9576.39043960543,204.875203769745
8,1,6,8,30,5.1,74,10164.3655233168,0,0,0,198.634713757719,10164.3655233168,204.307646356742
8,1,6,9,0,5,74,12363.0724717721,0,0,0,200.135559055521,12363.0724717721,205.009797777281
8,1,6,9,30,5,73.9,8538.49984691596,0,0,0,200.68320610306,8538.49984691596,205.129438636089
8,1,6,10,0,5,73.8,4269.90230121054,0,0,0,205.017292586233,4269.90230121054,207.119992794926
8,1,6,10,30,5,73.8,0,0,0,0,205.017292586233,4269.90230121054,207.119992794926
9,1,6,0,0,3.6,81.7,4208.22926923706,0,0,0,202.555808772856,4208.22926923706,205.16750062541
9,1,6,0,30,3.7,81.6,5104.8070354413,0,0,0,203.394079071575,5104.8070354413,205.972851057595
9,1,6,1,0,3.6,81.4,4082.69967014454,0,0,0,204.348007544997,4082.69967014454,206.690282617214
9,1,6,1,30,3.6,81.4,0,0,0,0,204.348007544997,4082.69967014454,206.690282617214
10,1,6,0,0,10.2,70.2,41295.1868010486,0,0,0,193.705799520846,41295.1868010486,201.898727758906
10,1,6,0,30,10.3,70.2,40445.0430016717,0,0,0,192.849841468666,40445.0430016717,202.263582094687
10,1,6,1,0,10.6,70,37065.99000991,0,0,0,192.8001379714,37065.99000991,201.706282663776
10,1,6,1,30,10.6,69.9,39532.3641866279,0,0,0,193.089976161844,39532.3641866279,200.840137434528
10,1,6,2,0,10.6,69.9,43048.8486413854,0,0,0,195.908965164643,43048.8486413854,202.353107520562
10,1,6,2,30,10.6,69.8,45134.5721861599,0,0,0,196.055171196189,45134.5721861599,202.674783263494
10,1,6,3,0,10.6,69.5,42312.2318557154,0,0,0,196.816283951072,42312.2318557154,203.893609443572
10,1,6,3,30,10.9,69.5,22756.2141897171,0,0,0,198.313475882206,22756.2141897171,205.038744259315
10,1,6,4,0,10.8,69.4,13096.885488717,0,0,0,198.817941133675,13096.885488717,205.341775531231
10,1,6,4,30,10.7,69.4,5426.83356195693,0,0,0,201.386825160113,5426.83356195693,205.760440060014
10,1,6,5,0,10.7,69.4,0,0,0,0,201.386825160113,5426.83356195693,205.760440060014
11,1,6,0,0,18.2,88.9,21872.8109016763,0,0,0,196.629098168743,21872.8109016763,202.121112475907
11,1,6,0,30,18.2,88.6,19624.6646200819,0,0,0,199.932688871814,19624.6646200819,204.097890705433
11,1,6,1,0,18.2,88.3,11534.2849711145,0,0,0,203.380203189863,11534.2849711145,206.118236670548
11,1,6,1,30,18.2,88.3,0,0,0,0,203.380203189863,11534.2849711145,206.118236670548
12,1,6,0,0,20.8,90.7,145274.427100786,0,0,0,183.845322763667,145274.427100786,196.366142972249
12,1,6,0,30,20.9,90.6,150718.815819707,0,0,0,185.197227550386,150718.815819707,197.475346356454
12,1,6,1,0,20.8,90.6,154105.054043233,0,0,0,183.824151929741,154105.054043233,197.62034915338
12,1,6,1,30,20.9,90.5,159907.408304809,0,0,0,184.66018782006,159907.408304809,197.541123980961
12,1,6,2,0,20.9,90.4,150432.454586076,0,0,0,187.298233032227,150432.454586076,198.652098240315
12,1,6,2,30,20.9,90.2,157491.772539029,0,0,0,185.658862950693,157491.772539029,198.083270826405
12,1,6,3,0,21,90,162465.192571845,0,0,4249.58404614028,184.762877502244,162465.192571845,198.176991292653
12,1,6,3,30,21.2,89.8,151540.894492122,0,0,0,186.372715284707,151540.894492122,198.511504879056
12,1,6,4,0,21.3,89.9,152127.707555111,0,0,0,185.223191815611,152127.707555111,197.24836734771
12,1,6,4,30,21.3,89.7,155170.114558435,0,0,0,186.597562973237,155170.114558435,196.941787928721
12,1,6,5,0,21.4,89.8,162744.719071428,0,0,0,186.113011374973,162744.719071428,196.910335490718
12,1,6,5,30,21.3,89.7,171428.006609691,0,0,0,186.592885806783,171428.006609691,197.308653466581
12,1,6,6,0,21.4,89.6,176740.533116079,0,0,0,189.481010812309,176740.533116079,198.48502192973
12,1,6,6,30,21.2,89.8,189574.803146521,0,0,17786.7383599543,192.568186128234,176740.533116079,200.456893732242
12,1,6,7,0,21.2,89.8,184056.30964837,0,0,0,192.037170410156,184056.30964837,201.120643338581
12,1,6,7,30,21.2,89.8,161235.183410688,0,0,0,193.829395490886,161235.183410688,202.964023609341
12,1,6,8,0,21.3,89.8,137408.314486268,0,0,0,191.026655738477,137408.314486268,203.984419506003
12,1,6,8,30,22.5,89.6,44044.3099851933,0,0,0,195.342408910261,44044.3099851933,205.169777532479
12,1,6,9,0,22.6,90.2,17137.7213999872,0,0,0,192.807518158592,17137.7213999872,203.988008650764
12,1,6,9,30,22.3,90.2,9630.50033834952,0,0,0,196.687527383124,9630.50033834952,203.315260273521
12,1,6,10,0,22.3,89.8,8072.65084606076,0,0,0,197.839961053976,8072.65084606076,202.768865412979
12,1,6,10,30,22.3,89.8,7860.1484426491,0,0,0,198.920201092833,7860.1484426491,203.954212327579
12,1,6,11,0,22.2,89.6,4956.58636829891,0,0,0,201.877934677641,4956.58636829891,205.084233123775
12,1,6,11,30,22.2,89.6,0,0,0,0,201.877934677641,4956.58636829891,205.084233123775
13,1,6,0,0,22.5,93,3328.50024322792,0,0,0,199.514300429975,3328.50024322792,203.41820201385
13,1,6,0,30,22.6,92.9,5028.42604610813,0,0,0,199.627262421512,5028.42604610813,203.689541276384
13,1,6,1,0,22.7,92.8,6586.65113396299,0,0,0,199.593441549935,6586.65113396299,203.448672196641
13,1,6,1,30,22.9,92.9,8428.29507300624,0,0,0,198.450281688204,8428.29507300624,202.988927445918
13,1,6,2,0,23,93,8286.80363039198,0,0,0,200.465824914681,8286.80363039198,204.46358158607
13,1,6,2,30,23,92.9,8782.58888622378,0,0,0,200.746813054996,8782.58888622378,204.813241549432
13,1,6,3,0,23,93,7578.5758420034,0,0,0,201.941586785178,7578.5758420034,205.444390460054
13,1,6,3,30,23.2,93,3824.81649923867,0,0,0,203.585761292019,3824.81649923867,206.560928022592
13,1,6,4,0,23.2,93.1,2691.53226081397,0,0,0,204.535408384845,2691.53226081397,206.889805511214
13,1,6,4,30,23.2,93.1,0,0,0,0,204.535408384845,2691.53226081397,206.889805511214
14,1,6,0,0,23.4,93.5,9136.96885769138,0,0,0,199.875478659002,9136.96885769138,204.581279941492
14,1,6,0,30,23.4,93.5,10411.7795942883,0,0,0,201.997802734375,10411.7795942883,204.914451220018
14,1,6,1,0,23.5,93.5,9420.13775964443,0,0,0,201.794574766813,9420.13775964443,205.297884576975
14,1,6,1,30,23.6,93.6,9207.58420041175,0,0,0,200.923229968939,9207.58420041175,205.306834499913
14,1,6,2,0,23.6,93.8,5736.96277704538,0,0,0,202.29296875,5736.96277704538,206.127452216789
14,1,6,2,30,23.5,93.5,3328.94990479621,0,0,0,201.641264703612,3328.94990479621,204.755649792981
14,1,6,3,0,23.7,93.6,3753.80098006179,0,0,0,203.520320956411,3753.80098006179,205.873659981261
14,1,6,3,30,23.8,93.8,2408.02055092683,0,0,0,204.748076018018,2408.02055092683,206.885885148855
14,1,6,4,0,23.8,93.8,0,0,0,0,204.748076018018,2408.02055092683,206.885885148855
15,1,6,0,30,-8.9,67.7,2210.33906163152,0,0,0,201.232614619443,2210.33906163152,204.909346168026
15,1,6,1,0,-9,67.4,3177.32288823047,0,0,0,202.16373628781,3177.32288823047,205.429145343271
15,1,6,1,30,-9,67.4,4141.15733551251,0,0,0,202.030186239598,4141.15733551251,205.275801340941
15,1,6,2,0,-9.2,67.3,3972.33045440997,0,0,0,203.365961912628,3972.33045440997,205.789799700046
15,1,6,2,30,-9.3,67.1,5520.7692202035,0,0,0,201.017977498952,5520.7692202035,205.309668171219
15,1,6,3,0,-9.4,67.1,7390.70329460125,0,0,0,199.638447286806,7390.70329460125,205.036685101974
15,1,6,3,30,-9.4,67.4,6372.69040385099,0,0,0,201.172764339286,6372.69040385099,205.0239557438
15,1,6,4,0,-9.4,67.4,6039.28523240604,0,0,0,200.201604206883,6039.28523240604,204.260597786431
15,1,6,4,30,-9.5,67.2,6137.9719579276,0,0,0,200.220577822732,6137.9719579276,205.01950707969
15,1,6,5,0,-9.6,67,5492.45256865829,0,0,0,201.713468098119,5492.45256865829,205.572912850286
15,1,6,5,30,-9.6,67,0,0,0,0,201.713468098119,5492.45256865829,205.572912850286
16,1,6,0,30,3.4,89,2992.52157410622,7,0,0,202.158352773953,2992.52157410622,205.116098617408
16,1,6,1,0,3.4,88.9,3566.04694835286,7,0,0,201.222254347896,3566.04694835286,205.969972203242
16,1,6,1,30,3.4,88.9,0,7,0,0,201.222254347896,3566.04694835286,205.969972203242
17,1,6,1,30,-6.7,63.8,2065.59652227285,0,0,0,203.87652254884,2065.59652227285,206.079355843368
17,1,6,2,0,-6.6,63.8,4027.11886459612,0,0,0,201.50080184396,4027.11886459612,205.782490761627
17,1,6,2,30,-6.6,63.8,7877.84951658715,0,0,0,199.890579793838,7877.84951658715,204.770097561816
17,1,6,3,0,-6.6,64.2,17668.6115992344,0,0,4607.92707043199,195.493907924769,17668.6115992344,202.658653078499
17,1,6,3,30,-6.6,64.2,19622.2337759124,0,0,0,195.579838260658,19622.2337759124,202.516699358457
17,1,6,4,0,-6.7,64.1,22047.4925431143,0,0,0,195.772985343015,22047.4925431143,202.227904863456
17,1,6,4,30,-6.7,64.1,24495.1931777981,0,0,0,196.091202008209,24495.1931777981,202.427232087441
17,1,6,5,0,-6.7,64.1,25741.2988214572,0,0,0,196.905894765715,25741.2988214572,202.564423991804
17,1,6,5,30,-6.8,64,29635.5400382913,0,0,0,197.148286248603,29635.5400382913,203.37623544543
17,1,6,6,0,-6.7,64,30232.7219921741,0,0,0,196.192563826846,30232.7219921741,203.689669997134
17,1,6,6,30,-6.8,64.2,29040.9174809126,0,0,0,196.688754224679,29040.9174809126,204.298934071529
17,1,6,7,0,-6.8,64.5,26473.5851492054,0,0,0,197.387273830734,26473.5851492054,204.040009895409
17,1,6,7,30,-7,64.5,24360.7381758434,0,0,0,199.915202201332,24360.7381758434,204.792360346076
17,1,6,8,0,-7,64.1,18442.2704664838,0,0,0,201.572166633714,18442.2704664838,205.458331696542
17,1,6,8,30,-7.1,64,15364.9760714835,0,0,0,203.074684793301,15364.9760714835,206.289427238922
17,1,6,9,0,-7,63.6,3782.68037356217,0,0,0,205.09257291235,3782.68037356217,206.864519172415
17,1,6,9,30,-7,63.6,0,0,0,0,205.09257291235,3782.68037356217,206.864519172415
18,1,6,1,30,23.6,91.8,4107.95101020913,0,0,0,197.61841709174,4107.95101020913,203.085345748383
18,1,6,2,0,23.8,91.9,4461.96098482792,0,0,0,200.567987804522,4461.96098482792,204.522622893432
18,1,6,2,30,23.7,91.8,4249.58404614028,0,0,0,200.106177226075,4249.58404614028,204.87821056132
18,1,6,3,0,23.7,91.8,0,0,12,0,200.106177226075,4249.58404614028,204.87821056132
19,1,6,2,0,-3.7,93.9,7061.18800520946,4,0,0,203.652278715749,7061.18800520946,206.862183988588
19,1,6,2,30,-3.7,93.9,0,4,0,0,203.652278715749,7061.18800520946,206.862183988588
20,1,6,2,30,-9.2,65.4,18993.2589444662,1,0,0,198.623698564634,18993.2589444662,204.236518422025
20,1,6,3,0,-9.3,65.3,13831.0236213111,1,0,0,201.011094308856,13831.0236213111,205.492622556752
20,1,6,3,30,-9.2,65.3,4022.26986117529,1,0,0,204.825834914513,4022.26986117529,207.000255993072
20,1,6,4,0,-9.2,65.3,0,1,0,0,204.825834914513,4022.26986117529,207.000255993072
21,1,6,2,30,-9.1,68.2,2578.85419953175,0,0,0,204.221069686477,2578.85419953175,206.551337541758
21,1,6,3,0,-9.1,68.2,0,0,0,0,204.221069686477,2578.85419953175,206.551337541758
22,1,6,2,30,-8,61.6,4047.70416782196,1,0,0,201.352569826116,4047.70416782196,205.617796410752
22,1,6,3,0,-8,61.6,0,1,0,0,201.352569826116,4047.70416782196,205.617796410752
23,1,6,2,30,-6.2,65.3,4607.92707043199,0,0,0,197.425311797154,4607.92707043199,203.324711192709
23,1,6,3,0,-6.2,65.3,0,0,17,0,197.425311797154,4607.92707043199,203.324711192709
24,1,6,2,30,2.6,87.8,3467.9910243547,0,0,0,202.952343289034,3467.9910243547,206.066831607319
24,1,6,3,0,2.6,87.8,7003.76865020633,0,0,0,201.994536794054,7003.76865020633,204.992557483786
24,1,6,3,30,2.6,87.9,9151.11950682805,0,0,0,202.027648925781,9151.11950682805,205.620928491011
24,1,6,4,0,2.6,87.8,8829.60753142209,0,0,0,201.82434129894,8829.60753142209,205.295254812989
24,1,6,4,30,2.6,87.8,7628.44122618421,0,0,0,202.569662965009,7628.44122618421,205.765579133962
24,1,6,5,0,2.6,87.8,4419.87515040823,0,0,0,205.628653243605,4419.87515040823,206.894694837188
24,1,6,5,30,2.6,87.8,0,0,0,0,205.628653243605,4419.87515040823,206.894694837188
25,1,6,3,0,-8.9,63.5,11862.2467727689,1,0,0,197.798312821567,11862.2467727689,203.204788505862
25,1,6,3,30,-9,63.4,8078.95433832008,1,0,0,201.72295906267,8078.95433832008,205.284508685953
25,1,6,4,0,-9.1,63.1,5800.68923049308,1,0,0,203.078657019583,5800.68923049308,206.045767168363
25,1,6,4,30,-9.1,63.1,0,1,0,0,203.078657019583,5800.68923049308,206.045767168363
26,1,6,3,0,-1.9,67.1,3287.69043863751,5,0,0,201.489230216449,3287.69043863751,205.168277299008
26,1,6,3,30,-1.8,67,3832.42412791971,5,0,0,200.886738337528,3832.42412791971,205.0635059754
26,1,6,4,0,-1.9,66.7,3048.62275043755,5,0,0,202.827739575921,3048.62275043755,205.351030135873
26,1,6,4,30,-1.6,67.1,7501.87724924107,5,0,0,201.210254681172,7501.87724924107,205.706537644686
26,1,6,5,0,-1.4,67.6,5951.41420645393,5,0,0,200.867682165685,5951.41420645393,204.763086451446
26,1,6,5,30,-1.5,67.7,7448.09790177388,5,0,0,201.668858216794,7448.09790177388,205.374239435988
26,1,6,6,0,-1.5,67.7,8048.30381152379,5,0,0,200.669026094332,8048.30381152379,205.356779980301
26,1,6,6,30,-1.7,67.8,4375.06083605539,5,0,0,203.007336544966,4375.06083605539,205.72459537947
26,1,6,7,0,-1.7,67.8,2935.44637796267,5,0,0,203.734898253451,2935.44637796267,206.269410440068
26,1,6,7,30,-1.7,67.8,0,5,0,0,203.734898253451,2935.44637796267,206.269410440068
27,1,6,3,30,19.5,92.2,4304.04907207519,12,0,0,198.89401644611,4304.04907207519,205.441072038837
27,1,6,4,0,19.4,92.1,5713.6776029282,12,0,0,197.520834524042,5713.6776029282,203.576294670464
27,1,6,4,30,19.4,92.1,8747.89561852282,12,0,0,197.367119722049,8747.89561852282,203.269467746256
27,1,6,5,0,19.6,92.3,12913.2782805449,12,0,0,196.478459376979,12913.2782805449,202.146264790012
27,1,6,5,30,19.7,92.4,15385.4401740316,12,0,0,195.43804614141,15385.4401740316,202.00446276415
27,1,6,6,0,19.7,92.2,17786.7383599543,12,0,0,195.725379065272,17786.7383599543,202.35057552023
27,1,6,6,30,19.7,92.2,0,12,12,0,195.725379065272,17786.7383599543,202.35057552023
28,1,6,4,0,-6.6,93.5,3129.63002927707,0,0,0,203.281914560703,3129.63002927707,206.369462469775
28,1,6,4,30,-6.9,93.4,6071.89158363967,0,0,0,202.661933663592,6071.89158363967,205.876816729644
28,1,6,5,0,-7.2,93.7,4155.72956335355,0,0,0,199.34905800607,4155.72956335355,204.728412884909
28,1,6,5,30,-7.3,93.7,7633.87779276195,0,0,0,199.198048091113,7633.87779276195,205.252857107034
28,1,6,6,0,-7.2,93.4,11187.8737257819,0,0,0,201.725790619003,11187.8737257819,205.789001708906
28,1,6,6,30,-7,93.5,13999.9113219771,0,0,0,200.412237463205,13999.9113219771,205.843170944679
28,1,6,7,0,-7,93.4,15454.5732482801,0,0,0,199.023198106052,15454.5732482801,204.739456068345
28,1,6,7,30,-7,93.4,13065.9245318096,0,0,0,197.881188643495,13065.9245318096,204.679398822152
28,1,6,8,0,-7,93.4,12115.1470140984,0,0,0,199.111540437318,12115.1470140984,204.612853593077
28,1,6,8,30,-6.9,93.2,8625.51056645035,0,0,0,200.185970602619,8625.51056645035,204.052222802372
28,1,6,9,0,-7,93.1,8003.45922659262,0,0,0,201.84472431483,8003.45922659262,205.371047493507
28,1,6,9,30,-7,93.1,2113.00903289846,0,0,0,205.652032981772,2113.00903289846,207.055278387821
28,1,6,10,0,-7,93.1,0,0,0,0,205.652032981772,2113.00903289846,207.055278387821
29,1,6,4,30,5.4,78.2,3374.48526120787,0,0,0,201.321535150804,3374.48526120787,204.917576693348
29,1,6,5,0,5.4,78.2,7659.667152185,0,0,0,200.452209472656,7659.667152185,204.496926703306
29,1,6,5,30,5.3,77.7,9276.07134224647,0,0,0,200.573808652935,9276.07134224647,204.516769371423
29,1,6,6,0,5.4,77.5,7922.98713207917,0,0,0,201.909416212256,7922.98713207917,205.196951298644
29,1,6,6,30,5.4,77.2,5977.64879276015,0,0,0,204.333037875194,5977.64879276015,206.585561653925
29,1,6,7,0,5.4,77.2,0,0,0,0,204.333037875194,5977.64879276015,206.585561653925
30,1,6,5,0,-6.6,93,3239.90384053358,28,0,0,202.267163627446,3239.90384053358,205.286816793513
30,1,6,5,30,-6.6,93,0,28,0,0,202.267163627446,3239.90384053358,205.286816793513
31,1,6,5,0,12.1,70.4,2873.82809607682,0,0,0,203.590546148596,2873.82809607682,205.674818190321
31,1,6,5,30,12.1,70.1,4927.3505119054,0,0,0,202.259342943848,4927.3505119054,205.215697257262
31,1,6,6,0,12.2,69.7,4795.86803260707,0,0,0,203.558008852986,4795.86803260707,205.873308388657
31,1,6,6,30,12.2,69.7,0,0,0,0,203.558008852986,4795.86803260707,205.873308388657
32,1,6,6,0,-4.7,64.9,2299.82194383272,0,0,0,202.277508034748,2299.82194383272,205.373752879033
32,1,6,6,30,-4.7,64.8,4483.06863136405,0,0,0,201.598000011012,4483.06863136405,205.369736406498
32,1,6,7,0,-4.7,64.7,8735.39525365422,0,0,0,200.217002976569,8735.39525365422,204.489606098758
32,1,6,7,30,-4.8,64.7,12812.4515561178,0,0,0,199.327450955277,12812.4515561178,203.49299219664
32,1,6,8,0,-5,64.6,19876.5578546793,0,0,0,194.624320689372,19876.5578546793,202.839313367521
32,1,6,8,30,-5,64.8,32391.8403259305,0,0,0,194.446677774894,32391.8403259305,201.940786200627
32,1,6,9,0,-5.1,64.7,38691.8409542475,0,0,0,193.97053527832,38691.8409542475,201.685954607355
32,1,6,9,30,-5.2,64.7,42204.724913163,0,0,0,194.207073450078,42204.724913163,202.411031539349
32,1,6,10,0,-5.8,65.7,78679.7979527303,0,0,23472.2598614055,195.267910099515,42204.724913163,203.442152963817
32,1,6,10,30,-5.6,65.9,93792.7692557338,0,0,0,194.0475393347,93792.7692557338,203.399144845166
32,1,6,11,0,-5.7,66.1,92275.6362177737,0,0,0,193.398162931425,92275.6362177737,203.31723566897
32,1,6,11,30,-5.4,66.2,91779.5974076615,0,0,0,192.338363102761,91779.5974076615,202.143911393633
32,1,6,12,0,-5.4,66.3,94291.637455426,0,0,0,191.968861470321,94291.637455426,201.767595539801
32,1,6,12,30,-5.4,66.4,90067.8012122781,0,0,0,190.092681817045,90067.8012122781,201.092747721196
32,1,6,13,0,-5.6,66.6,89520.7897663482,0,0,0,191.448211099296,89520.7897663482,200.275007607552
32,1,6,13,30,-5.6,66.6,95895.9302212532,0,0,0,190.197053724813,95895.9302212532,200.384947716201
32,1,6,14,0,-5.6,66.6,106196.577623118,0,0,0,189.496730654657,106196.577623118,200.9686401705
32,1,6,14,30,-5.5,66.9,123744.549694781,0,0,9714.59845158922,188.332357138959,123744.549694781,201.636818679288
32,1,6,15,0,-5.5,67,133810.023888017,0,0,0,189.205055247281,133810.023888017,201.731708137432
32,1,6,17,0,-5.1,67.7,132319.63672828,0,0,0,189.937218857013,132319.63672828,200.495859181173
32,1,6,17,30,-5,67.8,125710.767918438,0,0,0,188.91706102315,125710.767918438,201.047933091371
32,1,6,18,0,-5.2,67.7,120437.622243839,0,0,0,188.119635157468,120437.622243839,200.353881710913
32,1,6,18,30,-5.1,67.7,104869.144028243,0,0,0,188.960204323368,104869.144028243,200.431605177039
32,1,6,19,0,-5,67.8,94316.8902227106,0,0,0,188.320971005344,94316.8902227106,199.93292643147
32,1,6,19,30,-5,67.8,92726.2754404971,0,0,0,188.35170832965,92726.2754404971,199.974771870246
32,1,6,20,0,-5,67.2,72781.0095134701,0,0,0,188.489286905954,72781.0095134701,198.896861522074
32,1,6,20,30,-4.9,67.4,76185.1729254943,0,0,2042.02595411107,189.717971989526,76185.1729254943,199.076685107109
32,1,6,21,0,-4.9,67.4,0,0,71,0,189.717971989526,76185.1729254943,199.076685107109
33,1,6,6,0,4.8,74.3,2259.59676957776,0,0,0,202.167018339387,2259.59676957776,204.948760544563
33,1,6,6,30,4.8,74.3,0,0,8,0,202.167018339387,2259.59676957776,204.948760544563
