ID,Day,Month,Hour,Minutes,lat,lon,Area,SplitParentID,MergeParentID, MergeChldArea,MinT,CoreArea,AvgT
11,1,6,5,30,7.8,91.7,0,4,0,0,204.083247099105,2254.5448888334,206.471453711271
12,1,6,4,30,6.9,97,3159.37620159851,0,0,0,202.111099243164,3159.37620159851,205.978072936169
12,1,6,5,0,6.9,97,0,0,0,0,202.111099243164,3159.37620159851,205.978072936169
13,1,6,5,30,5.9,62.6,2087.87441009952,0,0,0,202.308546455822,2087.87441009952,205.254620144165
13,1,6,6,0,6,62.7,3656.40020697972,0,0,0,201.668982724752,3656.40020697972,205.025090463699
13,1,6,6,30,6.2,62.7,6931.47397713592,0,0,0,200.268682292773,6931.47397713592,204.183497295727
13,1,6,7,0,6.2,62.6,10594.2027646702,0,0,0,198.534847094917,10594.2027646702,204.083528956468
13,1,6,7,30,6.2,62.5,14722.5036869045,0,0,0,198.701528943962,14722.5036869045,203.683157533547
13,1,6,8,0,6.2,62.5,16354.4288946418,0,0,0,197.170283101564,16354.4288946418,203.235184966929
13,1,6,8,30,6.3,62.4,16697.5650491801,0,0,0,198.736579261779,16697.5650491801,203.910608104281
13,1,6,9,0,6.3,62.3,16767.2727057592,0,0,0,197.615567609816,16767.2727057592,203.775163986105
13,1,6,9,30,6.3,62.3,16575.3966610232,0,0,0,197.561126500079,16575.3966610232,204.516181521548
13,1,6,10,0,6.5,62.2,14040.7181956098,0,0,0,199.708975031312,14040.7181956098,204.620629743767
13,1,6,10,30,6.7,62.2,12949.5678896403,0,0,0,199.824809356899,12949.5678896403,204.602440274214
13,1,6,11,0,6.8,62.2,8352.64953070195,0,0,0,200.929312586557,8352.64953070195,206.028292292424
13,1,6,11,30,7.1,61.8,2507.29999909402,0,0,0,201.789165416629,2507.29999909402,204.860912044218
13,1,6,12,0,7.1,61.8,0,0,0,0,201.789165416629,2507.29999909402,204.860912044218
14,1,6,6,0,1.8,63.7,2561.69116482193,2,0,0,205.039081698398,2561.69116482193,206.555903663382
14,1,6,6,30,1.8,63.7,0,2,0,0,205.039081698398,2561.69116482193,206.555903663382
15,1,6,6,0,6.6,60.6,12208.2468272249,2,0,0,200.064303206916,12208.2468272249,204.274049591395
15,1,6,6,30,7,60.5,11460.3917647691,2,0,0,201.161768265286,11460.3917647691,205.259463773183
15,1,6,7,0,6.7,60.2,3747.1428438715,2,0,0,203.525370786367,3747.1428438715,206.453259248023
15,1,6,7,30,6.7,60.2,0,2,0,0,203.525370786367,3747.1428438715,206.453259248023
16,1,6,6,30,7,61.2,2108.29546539515,15,0,0,202.072043771264,2108.29546539515,205.597807291616
16,1,6,7,0,7.4,60.7,5821.6640986354,15,0,0,199.73440020541,5821.6640986354,204.841383404057
16,1,6,7,30,7.9,60.5,6042.60270596418,15,0,0,201.008912151157,6042.60270596418,205.210898503984
16,1,6,8,0,8.2,60.3,3064.06656971915,15,0,0,199.605844828171,3064.06656971915,204.932246986423
16,1,6,8,30,8.3,60.3,2666.04730947726,15,0,0,200.649440398205,2666.04730947726,205.747897839434
16,1,6,9,0,8.3,60.3,0,15,0,0,200.649440398205,2666.04730947726,205.747897839434
17,1,6,7,0,4.7,61.4,2709.69390694446,2,0,0,204.471239102345,2709.69390694446,206.62511859038
17,1,6,7,30,4.7,61.4,0,2,0,0,204.471239102345,2709.69390694446,206.62511859038
18,1,6,8,0,1.2,66.6,2049.99540174713,0,0,0,204.001611813088,2049.99540174713,206.402027849089
18,1,6,8,30,1.2,66.6,0,0,0,0,204.001611813088,2049.99540174713,206.402027849089
19,1,6,8,0,7.5,60.5,2780.44091159499,16,0,0,203.105382617631,2780.44091159499,206.012397576848
19,1,6,8,30,7.5,60.5,0,16,0,0,203.105382617631,2780.44091159499,206.012397576848
20,1,6,8,0,9,98.8,5228.47038812581,0,0,0,202.471373344418,5228.47038812581,205.4370214131
20,1,6,8,30,9.1,98.7,8381.10831473028,0,0,0,199.791976928711,8381.10831473028,204.496503539939
20,1,6,9,0,9.1,98.6,9726.2961786845,0,0,0,198.448040450293,9726.2961786845,203.654739421776
20,1,6,9,30,9,98.3,8043.77430180895,0,0,0,202.436005545867,8043.77430180895,204.929953495911
20,1,6,10,0,9,98.1,3016.48173104851,0,0,0,205.837929106109,3016.48173104851,207.049801436381
20,1,6,10,30,9,98.1,0,0,0,0,205.837929106109,3016.48173104851,207.049801436381
21,1,6,9,0,1.5,66.7,3366.71276972212,0,0,0,202.693742831482,3366.71276972212,206.22932262008
21,1,6,9,30,1.8,66.9,2000.22277433793,0,0,0,201.829225596738,2000.22277433793,205.897781815345
21,1,6,10,0,1.8,66.9,0,0,0,0,201.829225596738,2000.22277433793,205.897781815345
22,1,6,9,0,4.8,60.4,2130.80034380937,0,0,0,200.983963012695,2130.80034380937,205.83368657761
22,1,6,9,30,4.8,60.4,0,0,0,0,200.983963012695,2130.80034380937,205.83368657761
23,1,6,10,30,3.4,60.2,2226.53514634083,0,0,0,199.77275419284,2226.53514634083,204.584709381273
23,1,6,11,0,3.3,60.3,3241.91535811733,0,0,0,202.262284686717,3241.91535811733,205.517683500965
23,1,6,11,30,3.4,60.2,2353.4393991481,0,0,0,201.477451128789,2353.4393991481,204.846248678673
23,1,6,12,0,3.4,60.2,0,0,0,0,201.477451128789,2353.4393991481,204.846248678673
24,1,6,10,30,9,70.1,2412.15172570962,0,0,0,202.309249659586,2412.15172570962,205.146737794844
24,1,6,11,0,9,70,2210.57301370423,0,0,0,203.27927740096,2210.57301370423,205.706995442945
24,1,6,11,30,9,70,0,0,0,0,203.27927740096,2210.57301370423,205.706995442945
25,1,6,10,30,9.7,69.8,2155.21553908426,0,0,0,202.357570214773,2155.21553908426,205.531873774618
25,1,6,11,0,9.7,69.8,0,0,0,0,202.357570214773,2155.21553908426,205.531873774618
26,1,6,11,0,3.8,66.2,6140.31188973142,0,0,0,201.46439777098,6140.31188973142,205.248591965912
26,1,6,11,30,4,66.2,9864.21569017387,0,0,0,197.116442619404,9864.21569017387,203.425599475375
26,1,6,12,0,3.8,66.3,16750.7308254121,0,0,2798.9917085637,194.799202952027,9864.21569017387,202.693531602377
26,1,6,12,30,3.9,66.2,21313.8924721146,0,0,0,192.270666552916,21313.8924721146,201.218837748871
26,1,6,13,0,4,66.2,28627.7786411169,0,0,0,191.229471270356,28627.7786411169,200.018967371223
26,1,6,13,30,4.1,66.2,37370.2079304533,0,0,0,188.780284052636,37370.2079304533,199.085057200497
26,1,6,14,0,4.1,66.2,43013.5394126945,0,0,0,188.800301926227,43013.5394126945,199.630035618282
26,1,6,14,30,4.2,66.2,50737.1517760524,0,0,0,189.846418925118,50737.1517760524,199.455180318227
26,1,6,15,0,4.2,66.2,53756.4557752676,0,0,0,192.613537391818,53756.4557752676,200.197225081087
26,1,6,15,30,4.3,66.2,59025.4775219776,0,0,0,189.60403243395,59025.4775219776,199.797387456468
26,1,6,16,0,4.4,66.2,64917.9595806404,0,0,0,186.338512200365,64917.9595806404,199.274828461206
26,1,6,16,30,4.3,66.2,66691.0775102041,0,0,0,188.062648937915,66691.0775102041,198.941022922989
26,1,6,17,0,4.4,66.2,70070.3288872379,0,0,0,191.066460277044,70070.3288872379,199.864963556861
26,1,6,17,30,4.5,66,71024.5693167693,0,0,0,191.391993785149,71024.5693167693,200.600933979159
26,1,6,18,0,4.6,66,80705.0176460028,0,0,0,191.550804343656,80705.0176460028,200.835139131088
26,1,6,18,30,4.6,65.9,78572.7587219054,0,0,0,192.492995816315,78572.7587219054,201.377676910554
26,1,6,19,0,4.9,65.8,74807.8701652512,0,0,0,189.275288306265,74807.8701652512,201.611486913417
26,1,6,19,30,4.9,65.8,75397.0977934424,0,0,0,189.843938135468,75397.0977934424,201.817378262218
26,1,6,20,0,5,65.6,74838.0181038134,0,0,0,187.612329501388,74838.0181038134,201.186755274621
26,1,6,20,30,5.1,65.4,68181.5616403287,0,0,0,187.421848713397,68181.5616403287,200.288112403713
26,1,6,21,0,5.1,65.2,68056.7751533011,0,0,0,187.324375912138,68056.7751533011,199.500890007853
26,1,6,21,30,5,65,69635.2872021886,0,0,0,188.608318962925,69635.2872021886,199.836160009831
26,1,6,22,0,5,65,70490.3167395931,0,0,0,189.533940795822,70490.3167395931,200.927157126825
26,1,6,22,30,4.9,65,67618.6937088372,0,0,0,191.768145195983,67618.6937088372,201.167123876461
26,1,6,23,0,4.7,64.6,54743.4400484562,0,0,0,192.648613555226,54743.4400484562,201.31196879243
26,1,6,23,30,4.7,64.6,43664.0775002045,0,0,0,194.61328179193,43664.0775002045,201.945292851202
26,2,6,0,0,4.8,64.3,36094.1627695683,0,0,0,196.089863585054,36094.1627695683,202.855886870581
26,2,6,0,30,4.9,64.2,26422.9780071959,0,0,0,196.789161032352,26422.9780071959,203.607709619892
26,2,6,1,0,5,64.2,19785.2026243669,0,0,0,197.804010006877,19785.2026243669,204.35214973639
26,2,6,1,30,5,64.2,14752.7865548139,0,0,0,197.451034191186,14752.7865548139,205.074353238373
26,2,6,2,0,4.8,64.2,2710.6806390739,0,0,0,202.303419751154,2710.6806390739,205.677085105441
26,2,6,2,30,4.8,64.2,0,0,0,0,202.303419751154,2710.6806390739,205.677085105441
27,1,6,11,0,4.3,60.6,2377.00262452268,0,0,0,198.827284218361,2377.00262452268,203.387713901125
27,1,6,11,30,4.2,60.4,2760.59214299124,0,0,0,201.057042561938,2760.59214299124,204.723149075941
27,1,6,12,0,4.2,60.3,2116.90827065642,0,0,0,202.680301526885,2116.90827065642,205.706629955208
27,1,6,12,30,4.2,60.3,0,0,0,0,202.680301526885,2116.90827065642,205.706629955208
28,1,6,11,0,5,61.3,2071.01346678464,0,0,0,199.175410006071,2071.01346678464,204.071674465789
28,1,6,11,30,5,61.2,2717.49794360512,0,0,0,201.715587381199,2717.49794360512,205.169834096262
28,1,6,12,0,5,61.2,0,0,0,0,201.715587381199,2717.49794360512,205.169834096262
29,1,6,11,0,15.3,98.8,4802.55624425997,0,0,0,201.126982604765,4802.55624425997,205.575942181657
29,1,6,11,30,15.4,98.6,9538.07176426772,0,0,0,199.853872619382,9538.07176426772,204.298351672494
29,1,6,12,0,15.4,98.4,9398.6407671232,0,0,0,200.247635245778,9398.6407671232,204.772982929957
29,1,6,12,30,15.4,98.2,6825.3694316795,0,0,0,202.370767364867,6825.3694316795,205.547549482136
29,1,6,13,0,15.4,98.2,0,0,0,0,202.370767364867,6825.3694316795,205.547549482136
30,1,6,11,30,3.4,66.7,2798.9917085637,0,0,0,204.615928904994,2798.9917085637,206.236374837745
30,1,6,12,0,3.4,66.7,0,0,26,0,204.615928904994,2798.9917085637,206.236374837745
31,1,6,12,0,19.9,81.4,2824.42386695315,0,0,0,205.033616857146,2824.42386695315,206.785330588024
31,1,6,12,30,19.9,81.4,0,0,0,0,205.033616857146,2824.42386695315,206.785330588024
32,1,6,12,30,3.8,96.7,2110.80104051117,0,0,0,205.240545965439,2110.80104051117,206.410288495344
32,1,6,13,0,3.8,96.7,0,0,0,0,205.240545965439,2110.80104051117,206.410288495344
33,1,6,12,30,19.9,81.1,2259.67944858574,0,0,0,204.267940692336,2259.67944858574,206.637223665701
33,1,6,13,0,19.9,81.1,0,0,0,0,204.267940692336,2259.67944858574,206.637223665701
34,1,6,13,0,21.9,84.9,6088.15982011827,0,0,0,201.767754960158,6088.15982011827,205.701253733487
34,1,6,13,30,21.9,84.7,12247.5745971453,0,0,0,200.843961714552,12247.5745971453,204.951434462649
34,1,6,14,0,21.9,84.6,13662.8409474816,0,0,0,199.95228774535,13662.8409474816,204.942223460964
34,1,6,14,30,21.8,84.6,17060.278282828,0,0,0,199.375870798024,17060.278282828,204.868443956545
34,1,6,15,0,21.8,84.6,15855.6185717007,0,0,0,200.616915950835,15855.6185717007,205.195682142246
34,1,6,15,30,21.8,84.4,14087.362019383,0,0,0,200.811616944536,14087.362019383,204.853645861116
34,1,6,16,0,21.9,84.4,13026.2370079594,0,0,0,200.392938894218,13026.2370079594,204.806798098956
34,1,6,16,30,21.9,84.4,8495.47468948239,0,0,0,202.215898455319,8495.47468948239,205.46772050444
34,1,6,17,0,22,84.2,2761.08881217521,0,0,0,205.214632532852,2761.08881217521,206.835107376465
34,1,6,17,30,22,84.2,0,0,0,0,205.214632532852,2761.08881217521,206.835107376465
35,1,6,13,30,1,60.5,3591.34934204307,0,0,0,198.963882200922,3591.34934204307,204.821401273347
35,1,6,14,0,0.9,60.3,3030.38700310969,0,0,0,200.560277017106,3030.38700310969,203.909289907798
35,1,6,14,30,0.7,60.3,3767.01090817007,0,0,0,199.585861679835,3767.01090817007,204.303301177505
35,1,6,15,0,0.6,60.3,3082.22389929875,0,0,0,199.978830889678,3082.22389929875,204.191778752777
35,1,6,15,30,0.6,60.3,4314.98324249544,0,0,0,202.40354658229,4314.98324249544,204.942462827673
35,1,6,16,0,0.4,60.4,4984.79019390664,0,0,0,202.24430847168,4984.79019390664,205.538110762906
35,1,6,16,30,0.2,60.5,4847.61797526729,0,0,0,201.89178060815,4847.61797526729,205.724790083188
35,1,6,17,0,0.1,60.5,3063.39458040496,0,0,0,203.769832062872,3063.39458040496,206.690693481353
35,1,6,17,30,0.1,60.5,0,0,0,0,203.769832062872,3063.39458040496,206.690693481353
36,1,6,14,0,18.8,81.7,2113.19186883325,0,0,0,203.507346137988,2113.19186883325,205.724732672696
36,1,6,14,30,18.8,81.5,5354.10174296655,0,0,0,202.404024638638,5354.10174296655,204.993002045464
36,1,6,15,0,19,81.3,2818.65852063142,0,0,0,203.331130075418,2818.65852063142,206.162099971121
36,1,6,15,30,19,81.3,0,0,0,0,203.331130075418,2818.65852063142,206.162099971121
37,1,6,14,30,-6.6,79.2,3968.17762815122,0,0,0,204.075426359453,3968.17762815122,206.621313173291
37,1,6,15,0,-6.8,79.2,4683.45342568962,0,0,0,203.954771109903,4683.45342568962,206.586191614139
37,1,6,15,30,-6.7,79.2,8429.55427517684,0,0,0,201.528884209371,8429.55427517684,205.213872650822
37,1,6,16,0,-6.7,79.2,11998.3230146751,0,0,0,196.153766571349,11998.3230146751,203.372862001992
37,1,6,16,30,-6.8,79.2,14317.7929244388,0,0,0,196.397725364156,14317.7929244388,202.669070810912
37,1,6,17,0,-6.9,79.2,16919.4321187815,0,0,0,197.108414792613,16919.4321187815,202.052363671504
37,1,6,17,30,-7,79,20355.7862482605,0,0,0,195.911287248982,20355.7862482605,202.093308203168
37,1,6,18,0,-7,79,24367.7365588941,0,0,0,193.021894519766,24367.7365588941,201.06719744435
37,1,6,18,30,-7.1,79,26733.9927517951,0,0,0,192.591936534507,26733.9927517951,201.32873285109
37,1,6,19,0,-7.1,79,27800.1114658046,0,0,0,193.558797972107,27800.1114658046,200.759100432603
37,1,6,19,30,-7.1,79,30156.2691693446,0,0,0,192.154205295443,30156.2691693446,200.478131253855
37,1,6,20,0,-7.2,79,31911.7442624964,0,0,0,191.433921757465,31911.7442624964,200.681434984247
37,1,6,20,30,-7.3,79.1,34532.6078094339,0,0,0,193.344618101086,34532.6078094339,201.905027238488
37,1,6,21,0,-7.4,79.2,34647.6248077132,0,0,0,192.902755327795,34647.6248077132,201.650425559858
37,1,6,21,30,-7.4,79.1,35159.4402717202,0,0,0,193.889672861562,35159.4402717202,202.087024625063
37,1,6,22,0,-7.6,79.1,33437.4348796585,0,0,0,195.76079102987,33437.4348796585,202.722168341403
37,1,6,22,30,-7.7,79.1,36183.3624250325,0,0,0,194.322659053444,36183.3624250325,202.841921126786
37,1,6,23,0,-7.8,79,33901.2208173903,0,0,0,194.429240707248,33901.2208173903,203.082509212989
37,1,6,23,30,-7.8,79,29784.4220717994,0,0,0,193.032458404074,29784.4220717994,202.967762853094
37,2,6,0,0,-7.9,79.1,27051.1700682541,0,0,0,195.086722001344,27051.1700682541,202.59676143117
37,2,6,0,30,-8,79,24992.4198172306,0,0,0,194.541189933305,24992.4198172306,202.189206585249
37,2,6,1,0,-8,78.8,26575.0687271395,0,0,0,196.16491966369,26575.0687271395,202.901490677262
37,2,6,1,30,-8,78.6,23916.3935641585,0,0,0,195.636866255942,23916.3935641585,203.240981529111
37,2,6,2,0,-7.9,78.5,20265.1540985223,0,0,0,196.815244751779,20265.1540985223,203.230296784476
37,2,6,2,30,-8,78.4,19854.3930122847,0,0,0,197.82346751862,19854.3930122847,203.60094452814
37,2,6,3,0,-8,78.3,16188.1056701875,0,0,0,200.832344018304,16188.1056701875,204.940604741281
37,2,6,3,30,-8,78.2,10774.9084687084,0,0,0,202.585174560547,10774.9084687084,206.19653963326
37,2,6,4,0,-7.9,77.8,5423.13283088107,0,0,0,202.310355374302,5423.13283088107,206.449516527875
37,2,6,4,30,-7.9,77.8,0,0,0,0,202.310355374302,5423.13283088107,206.449516527875
38,1,6,16,0,19,82.6,3029.99646476378,0,0,0,202.930803893956,3029.99646476378,205.851415688904
38,1,6,16,30,18.7,82.6,8873.63390869728,0,0,0,197.825304825589,8873.63390869728,203.288844199352
38,1,6,17,0,18.6,82.5,13378.1582236242,0,0,0,197.434706238637,13378.1582236242,202.94507085223
38,1,6,17,30,18.6,82.2,16476.5178731879,0,0,0,200.029458830708,16476.5178731879,203.972909720834
38,1,6,18,0,18.6,82.2,16544.1709629833,0,0,0,199.106600022198,16544.1709629833,204.664470493144
38,1,6,18,30,18.7,82,6691.0581724218,0,0,0,202.697350813588,6691.0581724218,205.96301786378
38,1,6,19,0,18.7,82,0,0,0,0,202.697350813588,6691.0581724218,205.96301786378
39,1,6,17,30,1.9,99.4,3631.17843645465,0,0,0,202.878521897867,3631.17843645465,205.911177998923
39,1,6,18,0,2.2,99.6,8664.46688542266,0,0,0,199.779423384623,8664.46688542266,205.318321382964
39,1,6,18,30,2.5,99.6,10016.8381480591,0,0,0,195.807521848417,10016.8381480591,203.546768322776
39,1,6,19,0,2.7,99.4,13646.2352703133,0,0,0,195.224796988769,13646.2352703133,201.57050336053
39,1,6,19,30,2.7,99.4,18070.1161599781,0,0,0,192.649609053138,18070.1161599781,200.490691512242
39,1,6,20,0,2.7,99.2,24394.2546446263,0,0,0,192.87192826449,24394.2546446263,200.596012416686
39,1,6,20,30,2.7,99.1,26983.6569674948,0,0,0,194.804477450885,26983.6569674948,201.177552311229
39,1,6,21,0,2.8,99,26996.195040301,0,0,0,196.7391387293,26996.195040301,203.014379687757
39,1,6,21,30,2.9,98.7,21136.1846571791,0,0,0,200.725472554393,21136.1846571791,204.878464097469
39,1,6,22,0,2.9,98.6,7026.57262614598,0,0,0,203.633949577428,7026.57262614598,206.667207920003
39,1,6,22,30,2.9,98.6,0,0,0,0,203.633949577428,7026.57262614598,206.667207920003
40,1,6,19,0,20.1,84.4,4802.95084994633,0,0,0,202.460632324219,4802.95084994633,205.88161809539
40,1,6,19,30,20.1,84.3,8758.13502945146,0,0,0,202.530331498128,8758.13502945146,205.878172787843
40,1,6,20,0,20.2,84.2,7699.97260333498,0,0,0,203.183832321099,7699.97260333498,205.905514803982
40,1,6,20,30,20.3,84,5369.91957689958,0,0,0,204.31869087257,5369.91957689958,206.564639331471
40,1,6,21,0,20.3,84,0,0,0,0,204.31869087257,5369.91957689958,206.564639331471
41,1,6,19,30,6.3,79.6,2946.90996638384,0,0,0,201.659929506446,2946.90996638384,205.742860431516
41,1,6,20,0,6.3,79.5,4452.45800399304,0,0,0,199.996110297106,4452.45800399304,204.855918667963
41,1,6,20,30,6.3,79.6,7202.55879385943,0,0,0,199.427490294766,7202.55879385943,204.623384628688
41,1,6,21,0,6.2,79.6,10273.5931751285,0,0,0,197.386813080925,10273.5931751285,203.822566063025
41,1,6,21,30,6.2,79.6,12295.1365224009,0,0,0,195.115767076375,12295.1365224009,203.633145362091
41,1,6,22,0,6.2,79.6,13535.7508866706,0,0,0,195.5380130138,13535.7508866706,202.963557856414
41,1,6,22,30,6,79.8,17372.6276724633,0,0,0,197.101382685052,17372.6276724633,203.043229892103
41,1,6,23,0,5.9,79.6,19779.6588791397,0,0,0,197.309823734292,19779.6588791397,203.602734030972
41,1,6,23,30,6,79.6,16260.3521067534,0,0,0,196.526130483933,16260.3521067534,203.616486279666
41,2,6,0,0,6,79.5,17376.1696828068,0,0,0,195.117337356054,17376.1696828068,203.115497356553
41,2,6,0,30,6,79.5,18092.5548054193,0,0,0,193.81634626893,18092.5548054193,202.261517518301
